Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.656,0.359,0.655,0.766,0.263,0.666,0.741,0.838,0.932
A4-A2,0.575,0.224,0.525,0.65,0.109,0.522,0.621,0.939,0.953
A4-A3,0.568,0.392,0.647,0.726,0.375,0.663,0.718,0.901,0.954
