Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.863,0.613,0.703,0.891,0.458,0.814,0.874,0.912,0.924
A4-A2,0.434,0.072,0.317,0.545,0.014,0.397,0.523,0.697,0.765
A4-A3,0.943,0.842,0.901,0.956,0.765,0.932,0.952,0.978,0.986
