Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.533,0.133,0.403,0.62,0.041,0.429,0.589,0.741,0.869
A4-A1,0.931,0.827,0.902,0.969,0.804,0.965,0.969,0.881,0.903
A4-A3,0.998,0.981,0.996,0.998,0.968,0.944,0.998,0.966,0.971
