Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.597,0.172,0.409,0.656,0.065,0.408,0.589,0.647,0.809
A4-A1,0.504,0.146,0.437,0.607,0.065,0.41,0.565,0.659,0.706
A4-A3,0.508,0.17,0.438,0.614,0.08,0.438,0.577,0.68,0.734
