Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.468,0.094,0.355,0.585,0.023,0.399,0.548,0.715,0.803
A4-A1,0.935,0.846,0.939,0.97,0.86,0.968,0.97,0.936,0.975
A4-A3,0.972,0.929,0.986,0.989,0.957,0.989,0.989,0.971,0.994
