Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.545,0.244,0.458,0.685,0.14,0.581,0.649,0.86,0.89
A4-A2,0.357,0.041,0.271,0.472,0.005,0.28,0.448,0.702,0.81
A4-A3,0.981,0.946,0.922,0.987,0.926,0.985,0.987,0.918,0.926
