Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.564,0.139,0.398,0.643,0.047,0.439,0.608,0.827,0.904
A4-A1,0.896,0.763,0.903,0.939,0.714,0.93,0.939,0.971,0.986
A4-A3,0.922,0.852,0.93,0.953,0.836,0.953,0.949,0.881,0.886
