Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.653,0.228,0.486,0.688,0.112,0.518,0.657,0.807,0.934
A4-A2,0.429,0.097,0.329,0.578,0.036,0.371,0.527,0.905,0.908
A4-A3,0.661,0.24,0.518,0.736,0.118,0.537,0.702,0.816,0.932
