Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.607,0.16,0.268,0.676,0.053,0.442,0.629,0.466,0.531
A4-A1,0.479,0.142,0.278,0.594,0.064,0.433,0.574,0.439,0.541
A4-A3,0.497,0.153,0.289,0.603,0.065,0.439,0.576,0.622,0.635
