Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.569,0.209,0.323,0.665,0.101,0.444,0.621,0.798,0.804
A4-A1,0.656,0.247,0.426,0.726,0.14,0.522,0.681,0.758,0.77
A4-A3,0.64,0.23,0.406,0.725,0.117,0.486,0.694,0.803,0.814
