Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.771,0.476,0.671,0.836,0.357,0.711,0.825,0.799,0.838
A4-A2,0.455,0.105,0.375,0.552,0.033,0.367,0.526,0.794,0.831
A4-A3,0.721,0.571,0.793,0.838,0.552,0.802,0.833,0.522,0.664
