Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.658,0.215,0.553,0.738,0.089,0.51,0.686,0.823,0.907
A4-A2,0.618,0.192,0.513,0.721,0.078,0.482,0.658,0.938,0.94
A4-A3,0.635,0.22,0.575,0.741,0.101,0.463,0.692,0.853,0.866
