Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.456,0.098,0.343,0.572,0.032,0.4,0.564,0.841,0.904
A4-A1,0.84,0.624,0.664,0.899,0.516,0.827,0.891,0.923,0.976
A4-A3,0.845,0.647,0.716,0.897,0.556,0.79,0.892,0.764,0.883
