Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.682,0.242,0.551,0.722,0.114,0.533,0.692,0.862,0.869
A4-A1,0.944,0.848,0.908,0.963,0.791,0.945,0.959,0.942,0.953
A4-A3,0.958,0.908,0.969,0.973,0.879,0.964,0.969,0.981,0.981
