Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.414,0.09,0.372,0.579,0.04,0.4,0.56,0.767,0.862
A4-A1,0.802,0.516,0.695,0.866,0.406,0.77,0.855,0.88,0.928
A4-A3,0.922,0.794,0.871,0.943,0.714,0.903,0.943,0.884,0.952
