Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.777,0.538,0.722,0.858,0.424,0.806,0.843,0.757,0.824
A4-A2,0.367,0.084,0.292,0.518,0.028,0.357,0.496,0.655,0.715
A4-A3,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0
